File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample Age	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF017GHB	bigBed narrowPeak	peaks	ENCSR016UEH	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					TARDBP-human	ENCAB000AUF	DNA		see document	see document		False	2016-11-08	ENCODE				1							ENCFF043AHC	13427174	ENCODE Processing Pipeline	bd7303dd724114c57147146d89c4ef99		https://www.encodeproject.org/files/ENCFF017GHB/@@download/ENCFF017GHB.bigBed	GRCh38			released	borderline replicate concordance, low read depth			
ENCFF957SDB	bigBed narrowPeak	peaks	ENCSR016UEH	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					TARDBP-human	ENCAB000AUF	DNA		see document	see document		False	2016-11-08	ENCODE				2							ENCFF078SOE	11268471	ENCODE Processing Pipeline	a8e98b68226f38232087fb56cc1e2473		https://www.encodeproject.org/files/ENCFF957SDB/@@download/ENCFF957SDB.bigBed	GRCh38			released	borderline replicate concordance, low read depth			
ENCFF938YLS	bed narrowPeak	peaks	ENCSR016UEH	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					TARDBP-human	ENCAB000AUF	DNA		see document	see document		False	2016-11-08	ENCODE				1, 2							ENCFF179SRP, ENCFF423BBH, ENCFF747NOF, ENCFF963FTZ	6275342	ENCODE Processing Pipeline	09cfe5e49e9aaf2ca574d52fdd0e76a9		https://www.encodeproject.org/files/ENCFF938YLS/@@download/ENCFF938YLS.bed.gz	GRCh38			released	borderline replicate concordance, low read depth			
ENCFF334VIL	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR016UEH	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					TARDBP-human	ENCAB000AUF	DNA		see document	see document		False	2016-11-08	ENCODE				1, 2							ENCFF871LZM	277929	ENCODE Processing Pipeline	5563c269fcc4d3eb08893f461e7ab32e		https://www.encodeproject.org/files/ENCFF334VIL/@@download/ENCFF334VIL.bigBed	GRCh38			released	borderline replicate concordance, low read depth			
ENCFF887EVV	bed narrowPeak	conservative idr thresholded peaks	ENCSR016UEH	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					TARDBP-human	ENCAB000AUF	DNA		see document	see document		False	2016-11-08	ENCODE				1, 2							ENCFF043AHC, ENCFF078SOE, ENCFF419RSJ, ENCFF938YLS	99422	ENCODE Processing Pipeline	91f350719c5546757d79d3d69ca54949		https://www.encodeproject.org/files/ENCFF887EVV/@@download/ENCFF887EVV.bed.gz	GRCh38			released	borderline replicate concordance, low read depth			
ENCFF309HQG	bigBed narrowPeak	peaks	ENCSR016UEH	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					TARDBP-human	ENCAB000AUF	DNA		see document	see document		False	2016-11-08	ENCODE				1, 2							ENCFF938YLS	13528253	ENCODE Processing Pipeline	2431cc53bfb6051194b613bef8fd6ffd		https://www.encodeproject.org/files/ENCFF309HQG/@@download/ENCFF309HQG.bigBed	GRCh38			released	borderline replicate concordance, low read depth			
ENCFF781QRT	bigBed narrowPeak	conservative idr thresholded peaks	ENCSR016UEH	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					TARDBP-human	ENCAB000AUF	DNA		see document	see document		False	2016-11-08	ENCODE				1, 2							ENCFF887EVV	242062	ENCODE Processing Pipeline	d0eb598d493d2576395f44b894e45971		https://www.encodeproject.org/files/ENCFF781QRT/@@download/ENCFF781QRT.bigBed	GRCh38			released	borderline replicate concordance, low read depth			
ENCFF871LZM	bed narrowPeak	optimal idr thresholded peaks	ENCSR016UEH	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					TARDBP-human	ENCAB000AUF	DNA		see document	see document		False	2016-11-08	ENCODE				1, 2							ENCFF043AHC, ENCFF078SOE, ENCFF419RSJ, ENCFF938YLS	122416	ENCODE Processing Pipeline	18c5363d23846665ae270bf20fd17ce2		https://www.encodeproject.org/files/ENCFF871LZM/@@download/ENCFF871LZM.bed.gz	GRCh38			released	borderline replicate concordance, low read depth			
ENCFF168RYI	bed narrowPeak	peaks	ENCSR016UEH	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					TARDBP-human	ENCAB000AUF	DNA		see document	see document		False	2016-11-08	ENCODE				2							ENCFF199MDR, ENCFF787RYL, ENCFF991WDT	5497898	ENCODE Processing Pipeline	63382d019e0fde4f49a5993034e60f45		https://www.encodeproject.org/files/ENCFF168RYI/@@download/ENCFF168RYI.bed.gz	hg19			released	borderline replicate concordance, low read depth			
ENCFF634MHG	bigBed narrowPeak	peaks	ENCSR016UEH	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					TARDBP-human	ENCAB000AUF	DNA		see document	see document		False	2016-11-08	ENCODE				1							ENCFF025MTA	13428389	ENCODE Processing Pipeline	5b713dc709f1bea21f0d8fee90c34a2a		https://www.encodeproject.org/files/ENCFF634MHG/@@download/ENCFF634MHG.bigBed	hg19			released	borderline replicate concordance, low read depth			
ENCFF364KPB	bigBed narrowPeak	peaks	ENCSR016UEH	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					TARDBP-human	ENCAB000AUF	DNA		see document	see document		False	2016-11-08	ENCODE				1, 2							ENCFF500LLP	13535243	ENCODE Processing Pipeline	6b2ba48fecbb02f1ca12f9e192ae6852		https://www.encodeproject.org/files/ENCFF364KPB/@@download/ENCFF364KPB.bigBed	hg19			released	borderline replicate concordance, low read depth			
ENCFF922UWO	bed narrowPeak	conservative idr thresholded peaks	ENCSR016UEH	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					TARDBP-human	ENCAB000AUF	DNA		see document	see document		False	2016-11-08	ENCODE				1, 2							ENCFF001TDO, ENCFF025MTA, ENCFF168RYI, ENCFF500LLP	99146	ENCODE Processing Pipeline	0c72aef876eaf319f80ae883f65aff84		https://www.encodeproject.org/files/ENCFF922UWO/@@download/ENCFF922UWO.bed.gz	hg19			released	borderline replicate concordance, low read depth			
ENCFF733CHK	bigBed narrowPeak	peaks	ENCSR016UEH	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					TARDBP-human	ENCAB000AUF	DNA		see document	see document		False	2016-11-08	ENCODE				2							ENCFF168RYI	11325434	ENCODE Processing Pipeline	fd40c55fe77ca7000322916fd94856c7		https://www.encodeproject.org/files/ENCFF733CHK/@@download/ENCFF733CHK.bigBed	hg19			released	borderline replicate concordance, low read depth			
ENCFF468SZX	bigBed narrowPeak	conservative idr thresholded peaks	ENCSR016UEH	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					TARDBP-human	ENCAB000AUF	DNA		see document	see document		False	2016-11-08	ENCODE				1, 2							ENCFF922UWO	241271	ENCODE Processing Pipeline	468436635e672e00ff378b2d8cffb1d6		https://www.encodeproject.org/files/ENCFF468SZX/@@download/ENCFF468SZX.bigBed	hg19			released	borderline replicate concordance, low read depth			
ENCFF025MTA	bed narrowPeak	peaks	ENCSR016UEH	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					TARDBP-human	ENCAB000AUF	DNA		see document	see document		False	2016-11-08	ENCODE				1							ENCFF598WGZ, ENCFF787RYL, ENCFF991WDT	5657686	ENCODE Processing Pipeline	1332477ed89d41eeebcef99f85c146c5		https://www.encodeproject.org/files/ENCFF025MTA/@@download/ENCFF025MTA.bed.gz	hg19			released	borderline replicate concordance, low read depth			
ENCFF500LLP	bed narrowPeak	peaks	ENCSR016UEH	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					TARDBP-human	ENCAB000AUF	DNA		see document	see document		False	2016-11-08	ENCODE				1, 2							ENCFF199MDR, ENCFF598WGZ, ENCFF787RYL, ENCFF991WDT	6285494	ENCODE Processing Pipeline	3f89439fe4e35543d97ef489e957a713		https://www.encodeproject.org/files/ENCFF500LLP/@@download/ENCFF500LLP.bed.gz	hg19			released	borderline replicate concordance, low read depth			
ENCFF374HJR	bed narrowPeak	optimal idr thresholded peaks	ENCSR016UEH	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					TARDBP-human	ENCAB000AUF	DNA		see document	see document		False	2016-11-08	ENCODE				1, 2							ENCFF001TDO, ENCFF025MTA, ENCFF168RYI, ENCFF500LLP	117764	ENCODE Processing Pipeline	aa3bef7e4e1504bc5d0fe6d1cb3b61b9		https://www.encodeproject.org/files/ENCFF374HJR/@@download/ENCFF374HJR.bed.gz	hg19			released	borderline replicate concordance, low read depth			
ENCFF442QLP	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR016UEH	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					TARDBP-human	ENCAB000AUF	DNA		see document	see document		False	2016-11-08	ENCODE				1, 2							ENCFF374HJR	270892	ENCODE Processing Pipeline	cdd650fbb4d400040ff172a6eeb31421		https://www.encodeproject.org/files/ENCFF442QLP/@@download/ENCFF442QLP.bigBed	hg19			released	borderline replicate concordance, low read depth			
ENCFF000OHI	bigBed broadPeak	peaks	ENCSR000BHC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ZBTB33-human	ENCAB000AML	DNA		see document	see document		False	2011-07-18	ENCODE				1	1						ENCFF001TZQ	360911	Richard Myers, HAIB	88aa8d04ba61ab96167a25000af1cf83		https://www.encodeproject.org/files/ENCFF000OHI/@@download/ENCFF000OHI.bigBed	hg19			archived	low read length, low read depth	biological replicates with identical biosample		
ENCFF000OHJ	bigBed broadPeak	peaks	ENCSR000BHC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ZBTB33-human	ENCAB000AML	DNA		see document	see document		False	2011-07-18	ENCODE				2	1						ENCFF001TZR	328906	Richard Myers, HAIB	0c5fc5db7b507d905faee8c055704b75		https://www.encodeproject.org/files/ENCFF000OHJ/@@download/ENCFF000OHJ.bigBed	hg19			archived	low read length, low read depth	biological replicates with identical biosample		
ENCFF000OHV	fastq	reads	ENCSR000BHC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ZBTB33-human	ENCAB000AML	DNA		see document	see document		False	2011-07-18	ENCODE				2	1	36		single-ended				704105796	Richard Myers, HAIB	6b1b4cda0ca7cdc0aa0dd97ea68fbff9		https://www.encodeproject.org/files/ENCFF000OHV/@@download/ENCFF000OHV.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000OCU/	released	low read length, low read depth	biological replicates with identical biosample		
ENCFF000OHX	fastq	reads	ENCSR000BHC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ZBTB33-human	ENCAB000AML	DNA		see document	see document		False	2011-07-18	ENCODE				1	1	36		single-ended				950797356	Richard Myers, HAIB	058d428bcac9e7124d94b50baa6bea08		https://www.encodeproject.org/files/ENCFF000OHX/@@download/ENCFF000OHX.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000OCW/	released	low read length, low read depth	biological replicates with identical biosample		
ENCFF001TZQ	bed broadPeak	peaks	ENCSR000BHC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ZBTB33-human	ENCAB000AML	DNA		see document	see document		False	2011-07-18	ENCODE				1	1							170495	Richard Myers, HAIB	caf28f513f044baf77fb13ce7985654f		https://www.encodeproject.org/files/ENCFF001TZQ/@@download/ENCFF001TZQ.bed.gz	hg19			archived	low read length, low read depth	biological replicates with identical biosample, missing derived_from		
ENCFF001TZR	bed broadPeak	peaks	ENCSR000BHC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ZBTB33-human	ENCAB000AML	DNA		see document	see document		False	2011-07-18	ENCODE				2	1							148037	Richard Myers, HAIB	192ea16a9b3ac2b137f57e97666809c2		https://www.encodeproject.org/files/ENCFF001TZR/@@download/ENCFF001TZR.bed.gz	hg19			archived	low read length, low read depth	biological replicates with identical biosample, missing derived_from		
ENCFF002CID	bed narrowPeak	optimal idr thresholded peaks	ENCSR000BHC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ZBTB33-human	ENCAB000AML	DNA		see document	see document		False	2011-07-18	ENCODE												45250	ENCODE Consortium Analysis Working Group	aba4f859bb9144077368e422a7f84b12		https://www.encodeproject.org/files/ENCFF002CID/@@download/ENCFF002CID.bed.gz	hg19			archived	low read length, low read depth	biological replicates with identical biosample, missing derived_from		
ENCFF923EPQ	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000BHC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ZBTB33-human	ENCAB000AML	DNA		see document	see document		False	2011-07-18	ENCODE											ENCFF002CID	137556	ENCODE Consortium	1fb322ff76ff08a786fa228e42abe6ba		https://www.encodeproject.org/files/ENCFF923EPQ/@@download/ENCFF923EPQ.bigBed	hg19			archived	low read length, low read depth	biological replicates with identical biosample		
ENCFF578SJM	bed narrowPeak	peaks	ENCSR000BHC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ZBTB33-human	ENCAB000AML	DNA		see document	see document		False	2011-07-18	ENCODE				1							ENCFF004PAV, ENCFF562HPN	4263863	ENCODE Processing Pipeline	bf911a62287e93421e8cc38e32f989dc		https://www.encodeproject.org/files/ENCFF578SJM/@@download/ENCFF578SJM.bed.gz	GRCh38			released	low read length, low read depth	biological replicates with identical biosample		
ENCFF226JMI	bed narrowPeak	peaks	ENCSR000BHC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ZBTB33-human	ENCAB000AML	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF004PAV, ENCFF432KDE, ENCFF438FFV, ENCFF562HPN	5412960	ENCODE Processing Pipeline	804833b3b0caacc2119a2724ca636ad1		https://www.encodeproject.org/files/ENCFF226JMI/@@download/ENCFF226JMI.bed.gz	GRCh38			released	low read length, low read depth	biological replicates with identical biosample		
ENCFF447FTH	bigBed narrowPeak	peaks	ENCSR000BHC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ZBTB33-human	ENCAB000AML	DNA		see document	see document		False	2011-07-18	ENCODE				2							ENCFF467OPY	10427038	ENCODE Processing Pipeline	7571c725d9b137ea14adf58b48c987d0		https://www.encodeproject.org/files/ENCFF447FTH/@@download/ENCFF447FTH.bigBed	GRCh38			released	low read length, low read depth	biological replicates with identical biosample		
ENCFF773OQL	bed narrowPeak	optimal idr thresholded peaks	ENCSR000BHC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ZBTB33-human	ENCAB000AML	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF226JMI, ENCFF419RSJ, ENCFF467OPY, ENCFF578SJM	49529	ENCODE Processing Pipeline	4d7c3c256c2860a663dfe7f237fd63f8		https://www.encodeproject.org/files/ENCFF773OQL/@@download/ENCFF773OQL.bed.gz	GRCh38			released	low read length, low read depth	biological replicates with identical biosample		
ENCFF205WFG	bigBed narrowPeak	peaks	ENCSR000BHC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ZBTB33-human	ENCAB000AML	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF226JMI	11444570	ENCODE Processing Pipeline	bb8e699fca3e8f6e24e7dff6a15673e7		https://www.encodeproject.org/files/ENCFF205WFG/@@download/ENCFF205WFG.bigBed	GRCh38			released	low read length, low read depth	biological replicates with identical biosample		
ENCFF526PMD	bigBed narrowPeak	conservative idr thresholded peaks	ENCSR000BHC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ZBTB33-human	ENCAB000AML	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF362VQO	137892	ENCODE Processing Pipeline	d57479660d9af335d6bc18d9949c3401		https://www.encodeproject.org/files/ENCFF526PMD/@@download/ENCFF526PMD.bigBed	GRCh38			released	low read length, low read depth	biological replicates with identical biosample		
ENCFF467OPY	bed narrowPeak	peaks	ENCSR000BHC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ZBTB33-human	ENCAB000AML	DNA		see document	see document		False	2011-07-18	ENCODE				2							ENCFF432KDE, ENCFF438FFV	4165986	ENCODE Processing Pipeline	02c5dcb0d2aceafc8ccfeaa643243ea0		https://www.encodeproject.org/files/ENCFF467OPY/@@download/ENCFF467OPY.bed.gz	GRCh38			released	low read length, low read depth	biological replicates with identical biosample		
ENCFF259MRH	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000BHC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ZBTB33-human	ENCAB000AML	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF773OQL	144722	ENCODE Processing Pipeline	4ddddd7cd060122e59ac0b0cfdd5dd8a		https://www.encodeproject.org/files/ENCFF259MRH/@@download/ENCFF259MRH.bigBed	GRCh38			released	low read length, low read depth	biological replicates with identical biosample		
ENCFF323YMP	bigBed narrowPeak	peaks	ENCSR000BHC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ZBTB33-human	ENCAB000AML	DNA		see document	see document		False	2011-07-18	ENCODE				1							ENCFF578SJM	10677637	ENCODE Processing Pipeline	03a28ed7f742b4d689331b11192c7600		https://www.encodeproject.org/files/ENCFF323YMP/@@download/ENCFF323YMP.bigBed	GRCh38			released	low read length, low read depth	biological replicates with identical biosample		
ENCFF362VQO	bed narrowPeak	conservative idr thresholded peaks	ENCSR000BHC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ZBTB33-human	ENCAB000AML	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF226JMI, ENCFF419RSJ, ENCFF467OPY, ENCFF578SJM	45318	ENCODE Processing Pipeline	b4fddbeb12701b92d2c3b7cc11a047ee		https://www.encodeproject.org/files/ENCFF362VQO/@@download/ENCFF362VQO.bed.gz	GRCh38			released	low read length, low read depth	biological replicates with identical biosample		
ENCFF000NUI	bigBed broadPeak	peaks	ENCSR000BGU	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					EBF1-human	ENCAB000AFX	DNA		see document	see document		False	2011-07-18	ENCODE				1	1						ENCFF001TWR	1240079	Richard Myers, HAIB	80cbf5826ae8fb03e210b4315746a0c2		https://www.encodeproject.org/files/ENCFF000NUI/@@download/ENCFF000NUI.bigBed	hg19			archived	low read length, low read depth	biological replicates with identical biosample		
ENCFF000NUJ	bigBed broadPeak	peaks	ENCSR000BGU	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					EBF1-human	ENCAB000AFX	DNA		see document	see document		False	2011-07-18	ENCODE				2	1						ENCFF001TWT	1398547	Richard Myers, HAIB	3367ddbe03b4a01aa3738973647c3917		https://www.encodeproject.org/files/ENCFF000NUJ/@@download/ENCFF000NUJ.bigBed	hg19			archived	low read length, low read depth	biological replicates with identical biosample		
ENCFF000NUP	fastq	reads	ENCSR000BGU	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					EBF1-human	ENCAB000AFX	DNA		see document	see document		False	2011-07-18	ENCODE				2	1	36		single-ended				817324317	Richard Myers, HAIB	0d40a7dda221db39df5f700461adcce9		https://www.encodeproject.org/files/ENCFF000NUP/@@download/ENCFF000NUP.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000OCU/	released	low read length, low read depth	biological replicates with identical biosample		
ENCFF000NUV	fastq	reads	ENCSR000BGU	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					EBF1-human	ENCAB000AFX	DNA		see document	see document		False	2011-07-18	ENCODE				1	1	36		single-ended				1833866718	Richard Myers, HAIB	f9af8da2f2d96881d40bf376af3a4132		https://www.encodeproject.org/files/ENCFF000NUV/@@download/ENCFF000NUV.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000OCW/	released	low read length, low read depth	biological replicates with identical biosample		
