File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample Age	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF203MXC	fastq	reads	ENCSR552XSN	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					MLLT1-human	ENCAB650PBW	DNA					False	2016-08-24	ENCODE				2	1	100		paired-ended	1	ENCFF454FRC		2676622899	Michael Snyder, Stanford	4e1e3bfe0cf0d8f407eb3a94c5c7d260	SRA:SRR5111758	https://www.encodeproject.org/files/ENCFF203MXC/@@download/ENCFF203MXC.fastq.gz		HiSeq 2000	/files/ENCFF002EFT/	released	mild to moderate bottlenecking	missing unfiltered alignments, missing paired_with in controlled_by		
ENCFF454FRC	fastq	reads	ENCSR552XSN	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					MLLT1-human	ENCAB650PBW	DNA					False	2016-08-24	ENCODE				2	1	100		paired-ended	2	ENCFF203MXC		2761437683	Michael Snyder, Stanford	8d61ef1e66603af5c6b4654936670895	SRA:SRR5111758	https://www.encodeproject.org/files/ENCFF454FRC/@@download/ENCFF454FRC.fastq.gz		HiSeq 2000	/files/ENCFF002EFQ/	released	mild to moderate bottlenecking	missing unfiltered alignments, missing paired_with in controlled_by		
ENCFF002EKK	fastq	reads	ENCSR408JQO	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					IRF3-human	ENCAB000AHY	DNA					False	2014-07-07	ENCODE				1	1	100		paired-ended	1	ENCFF002EKO		2411503282	Michael Snyder, Stanford	0f0fd8ea5fb9948458b4f2efaa74f6c6	SRA:SRR5111548	https://www.encodeproject.org/files/ENCFF002EKK/@@download/ENCFF002EKK.fastq.gz		HiSeq 2000	/files/ENCFF002EFT/	released	mild to moderate bottlenecking	missing unfiltered alignments, missing paired_with in controlled_by		
ENCFF002EKL	fastq	reads	ENCSR408JQO	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					IRF3-human	ENCAB000AHY	DNA					False	2014-07-07	ENCODE				2	1	100		paired-ended	1	ENCFF002EKR		2414375376	Michael Snyder, Stanford	adc58dbcc628d6dfcc07e99bc2c539fb	SRA:SRR5111549	https://www.encodeproject.org/files/ENCFF002EKL/@@download/ENCFF002EKL.fastq.gz		HiSeq 2000	/files/ENCFF002EFU/	released	mild to moderate bottlenecking	missing unfiltered alignments, missing paired_with in controlled_by		
ENCFF002EKO	fastq	reads	ENCSR408JQO	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					IRF3-human	ENCAB000AHY	DNA					False	2014-07-07	ENCODE				1	1	100		paired-ended	2	ENCFF002EKK		2486125262	Michael Snyder, Stanford	73c95123cfb212d062265f7c2f5c9af8	SRA:SRR5111548	https://www.encodeproject.org/files/ENCFF002EKO/@@download/ENCFF002EKO.fastq.gz		HiSeq 2000	/files/ENCFF002EFQ/	released	mild to moderate bottlenecking	missing unfiltered alignments, missing paired_with in controlled_by		
ENCFF002EKR	fastq	reads	ENCSR408JQO	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					IRF3-human	ENCAB000AHY	DNA					False	2014-07-07	ENCODE				2	1	100		paired-ended	2	ENCFF002EKL		2477722525	Michael Snyder, Stanford	26eee5026107bdbaabafecdf4d3e2c85	SRA:SRR5111549	https://www.encodeproject.org/files/ENCFF002EKR/@@download/ENCFF002EKR.fastq.gz		HiSeq 2000	/files/ENCFF002EFS/	released	mild to moderate bottlenecking	missing unfiltered alignments, missing paired_with in controlled_by		
ENCFF000WCO	fastq	reads	ENCSR000EYU	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					POLR3G-human	ENCAB000AKB	DNA		see document	see document		False	2011-10-29	ENCODE				1	1	27		single-ended				110619624	Sherman Weissman, Yale	a2b3be3ed878ba602c3a5b36aa6df5fe		https://www.encodeproject.org/files/ENCFF000WCO/@@download/ENCFF000WCO.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWV/	released		biological replicates with identical biosample	insufficient read length	
ENCFF000WCU	fastq	reads	ENCSR000EYU	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					POLR3G-human	ENCAB000AKB	DNA		see document	see document		False	2011-10-29	ENCODE				2	1	27		single-ended				125106381	Sherman Weissman, Yale	fd4810431b7594cd2e071014d54b0a86		https://www.encodeproject.org/files/ENCFF000WCU/@@download/ENCFF000WCU.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWV/	released		biological replicates with identical biosample	insufficient read length	
ENCFF000WGW	fastq	reads	ENCSR000DZL	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ZNF143-human	ENCAB000AMR	DNA		see document	see document		False	2011-10-29	ENCODE				2	1	36		single-ended				806330313	Michael Snyder, Stanford	db88a7fc8d4e7ac3f22fd4dc0afddde3		https://www.encodeproject.org/files/ENCFF000WGW/@@download/ENCFF000WGW.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWV/	released	low read depth, low read length, inconsistent control read length	mismatched file status, biological replicates with identical biosample		
ENCFF000WGX	fastq	reads	ENCSR000DZL	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ZNF143-human	ENCAB000AMR	DNA		see document	see document		False	2011-10-29	ENCODE				1	1	36		single-ended				989164401	Michael Snyder, Stanford	39cf9528405df7b52844458020c3101b		https://www.encodeproject.org/files/ENCFF000WGX/@@download/ENCFF000WGX.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWV/	released	low read depth, low read length, inconsistent control read length	mismatched file status, biological replicates with identical biosample		
ENCFF000VYD	fastq	reads	ENCSR000EYV	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					JUND-human	ENCAB000AID	DNA		see document	see document		False	2011-10-29	ENCODE				1	1	27		single-ended				141518360	Sherman Weissman, Yale	9c16ef87580d58b87d991ab7f5c46d4d		https://www.encodeproject.org/files/ENCFF000VYD/@@download/ENCFF000VYD.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWV/	released		biological replicates with identical biosample	insufficient read length	
ENCFF000VYE	fastq	reads	ENCSR000EYV	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					JUND-human	ENCAB000AID	DNA		see document	see document		False	2011-10-29	ENCODE				2	1	27		single-ended				168711450	Sherman Weissman, Yale	5ed626f35f46828d860d42a8f1a83c6f		https://www.encodeproject.org/files/ENCFF000VYE/@@download/ENCFF000VYE.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWV/	released		biological replicates with identical biosample	insufficient read length	
ENCFF000WGS	fastq	reads	ENCSR000EUM	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					YY1-human	ENCAB000ANS	DNA		see document	see document		False	2011-10-29	ENCODE				1	1	32		single-ended				809088905	Peggy Farnham, USC	6a4911e5f68490ce13a8ff978aa3bc9d		https://www.encodeproject.org/files/ENCFF000WGS/@@download/ENCFF000WGS.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWV/	released	inconsistent control read length	mismatched file status	insufficient read length, insufficient read depth	
ENCFF000WGT	fastq	reads	ENCSR000EUM	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					YY1-human	ENCAB000ANS	DNA		see document	see document		False	2011-10-29	ENCODE				2	1	32		single-ended				659899492	Peggy Farnham, USC	c4f5e75a74a7f345ee17a19cb85f306f		https://www.encodeproject.org/files/ENCFF000WGT/@@download/ENCFF000WGT.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWV/	released	inconsistent control read length	mismatched file status	insufficient read length, insufficient read depth	
ENCFF000WAZ	fastq	reads	ENCSR000DZO	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					NRF1-human	ENCAB000AJI	DNA		see document	see document		False	2011-10-29	ENCODE				1	1	36		single-ended				619848124	Michael Snyder, Stanford	2ac797daa40d827577085b0976b1e1ed		https://www.encodeproject.org/files/ENCFF000WAZ/@@download/ENCFF000WAZ.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWD/	released	low read depth, low read length, mild to moderate bottlenecking, inconsistent control read length	mismatched file status, biological replicates with identical biosample		
ENCFF000WBG	fastq	reads	ENCSR000DZO	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					NRF1-human	ENCAB000AJI	DNA		see document	see document		False	2011-10-29	ENCODE				2	1	36		single-ended				1477862389	Michael Snyder, Stanford	4a0b2956ab97dafef7538d2e546e8d19		https://www.encodeproject.org/files/ENCFF000WBG/@@download/ENCFF000WBG.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWK/	released	low read depth, low read length, mild to moderate bottlenecking, inconsistent control read length	mismatched file status, biological replicates with identical biosample		
ENCFF000VXQ	fastq	reads	ENCSR000DYV	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					MAFK-human	ENCAB000AIJ	DNA		see document	see document		False	2012-08-20	ENCODE				1	1	36		single-ended				1083308094	Michael Snyder, Stanford	d1233d875c6ad25fe3fbb11b0ca87726		https://www.encodeproject.org/files/ENCFF000VXQ/@@download/ENCFF000VXQ.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWD/	released	low read depth, borderline replicate concordance, low read length, inconsistent control read length	inconsistent mapped reads lengths, biological replicates with identical biosample		
ENCFF000VXS	fastq	reads	ENCSR000DYV	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					MAFK-human	ENCAB000AIJ	DNA		see document	see document		False	2012-08-20	ENCODE				2	1	36		single-ended				997675357	Michael Snyder, Stanford	a45e9583466938654111a9c8cc9b5f0c		https://www.encodeproject.org/files/ENCFF000VXS/@@download/ENCFF000VXS.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWK/	released	low read depth, borderline replicate concordance, low read length, inconsistent control read length	inconsistent mapped reads lengths, biological replicates with identical biosample		
ENCFF000OBH	fastq	reads	ENCSR000BGP	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					POU2F2-human	ENCAB000AKC	DNA		see document	see document		False	2011-07-18	ENCODE				3	1	36		single-ended				811433356	Richard Myers, HAIB	31df05955920a337ae740ffb8982187f		https://www.encodeproject.org/files/ENCFF000OBH/@@download/ENCFF000OBH.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000OCU/	released	low read depth, low read length, mild to moderate bottlenecking	biological replicates with identical biosample		
ENCFF000OBK	fastq	reads	ENCSR000BGP	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					POU2F2-human	ENCAB000AKC	DNA		see document	see document		False	2011-07-18	ENCODE				1	1	36		single-ended				1476498594	Richard Myers, HAIB	efc827ddd22f50f45498a7539132e8b3		https://www.encodeproject.org/files/ENCFF000OBK/@@download/ENCFF000OBK.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000OCW/	released	low read depth, low read length, mild to moderate bottlenecking	biological replicates with identical biosample		
ENCFF000OBP	fastq	reads	ENCSR000BGP	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					POU2F2-human	ENCAB000AKC	DNA		see document	see document		False	2011-07-18	ENCODE				2	1	36		single-ended				2441997045	Richard Myers, HAIB	1b990f7ec6c987070e68f367106da319		https://www.encodeproject.org/files/ENCFF000OBP/@@download/ENCFF000OBP.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000OCW/	released	low read depth, low read length, mild to moderate bottlenecking	biological replicates with identical biosample		
ENCFF000OGC	fastq	reads	ENCSR000BGS	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					TAF1-human	ENCAB000ALM	DNA		see document	see document		False	2011-07-18	ENCODE				1	1	36		single-ended				753030876	Richard Myers, HAIB	29a0cf661050a49283a6613cc2208469		https://www.encodeproject.org/files/ENCFF000OGC/@@download/ENCFF000OGC.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000OCW/	released	low read depth, borderline replicate concordance, low read length, mild to moderate bottlenecking	mismatched file status, biological replicates with identical biosample		
ENCFF000OGH	fastq	reads	ENCSR000BGS	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					TAF1-human	ENCAB000ALM	DNA		see document	see document		False	2011-07-18	ENCODE				2	1	36		single-ended				1022932272	Richard Myers, HAIB	49c307b2f0e07072aee60541e02142f4		https://www.encodeproject.org/files/ENCFF000OGH/@@download/ENCFF000OGH.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000OCW/	released	low read depth, borderline replicate concordance, low read length, mild to moderate bottlenecking	mismatched file status, biological replicates with identical biosample		
ENCFF027BOY	fastq	reads	ENCSR342THD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					BCLAF1-human	ENCAB012FUX	DNA					False	2017-04-14	ENCODE				1	1	100		paired-ended	1	ENCFF661STW		2468564863	Michael Snyder, Stanford	e3051987ca006d1352c986aca8d26ca1		https://www.encodeproject.org/files/ENCFF027BOY/@@download/ENCFF027BOY.fastq.gz		HiSeq 4000	/files/ENCFF202OMW/	released	antibody characterized with exemption, borderline replicate concordance, mild to moderate bottlenecking, moderate library complexity	missing paired_with in controlled_by, experiment not submitted to GEO		
ENCFF661STW	fastq	reads	ENCSR342THD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					BCLAF1-human	ENCAB012FUX	DNA					False	2017-04-14	ENCODE				1	1	100		paired-ended	2	ENCFF027BOY		3074211222	Michael Snyder, Stanford	55d5762a369b53f0d7d571bfb8d0b587		https://www.encodeproject.org/files/ENCFF661STW/@@download/ENCFF661STW.fastq.gz		HiSeq 4000	/files/ENCFF349FFX/	released	antibody characterized with exemption, borderline replicate concordance, mild to moderate bottlenecking, moderate library complexity	missing paired_with in controlled_by, experiment not submitted to GEO		
ENCFF257GIX	fastq	reads	ENCSR342THD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					BCLAF1-human	ENCAB012FUX	DNA					False	2017-04-14	ENCODE				2	1	100		paired-ended	2	ENCFF296PDU		3822066826	Michael Snyder, Stanford	b16c3749b313b5d978cc2f092f4dd964		https://www.encodeproject.org/files/ENCFF257GIX/@@download/ENCFF257GIX.fastq.gz		HiSeq 4000	/files/ENCFF647DBV/	released	antibody characterized with exemption, borderline replicate concordance, mild to moderate bottlenecking, moderate library complexity	missing paired_with in controlled_by, experiment not submitted to GEO		
ENCFF296PDU	fastq	reads	ENCSR342THD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					BCLAF1-human	ENCAB012FUX	DNA					False	2017-04-14	ENCODE				2	1	100		paired-ended	1	ENCFF257GIX		3183953691	Michael Snyder, Stanford	602e88e89d438e125d2ffc9f101bb225		https://www.encodeproject.org/files/ENCFF296PDU/@@download/ENCFF296PDU.fastq.gz		HiSeq 4000	/files/ENCFF829GAK/	released	antibody characterized with exemption, borderline replicate concordance, mild to moderate bottlenecking, moderate library complexity	missing paired_with in controlled_by, experiment not submitted to GEO		
ENCFF636DBM	fastq	reads	ENCSR961PPA	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ATF2-human	ENCAB605GOL	DNA					False	2016-10-26	ENCODE				1	1	100		paired-ended	1	ENCFF803PGO		4464399940	Michael Snyder, Stanford	07381f30febeb97ce1848901978a85ac		https://www.encodeproject.org/files/ENCFF636DBM/@@download/ENCFF636DBM.fastq.gz		HiSeq 4000	/files/ENCFF829GAK/	released	low read depth, mild to moderate bottlenecking, moderate library complexity	missing paired_with in controlled_by, experiment not submitted to GEO	severe bottlenecking, poor library complexity	
ENCFF812RLF	fastq	reads	ENCSR961PPA	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ATF2-human	ENCAB605GOL	DNA					False	2016-10-26	ENCODE				2	1	100		paired-ended	1	ENCFF599YET		3212323284	Michael Snyder, Stanford	4a28589057f528b262c9ec00f3af7453		https://www.encodeproject.org/files/ENCFF812RLF/@@download/ENCFF812RLF.fastq.gz		HiSeq 4000	/files/ENCFF202OMW/	released	low read depth, mild to moderate bottlenecking, moderate library complexity	missing paired_with in controlled_by, experiment not submitted to GEO	severe bottlenecking, poor library complexity	
ENCFF803PGO	fastq	reads	ENCSR961PPA	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ATF2-human	ENCAB605GOL	DNA					False	2016-10-26	ENCODE				1	1	100		paired-ended	2	ENCFF636DBM		5023430013	Michael Snyder, Stanford	371976c4e4d78f95214f537056c0eac4		https://www.encodeproject.org/files/ENCFF803PGO/@@download/ENCFF803PGO.fastq.gz		HiSeq 4000	/files/ENCFF647DBV/	released	low read depth, mild to moderate bottlenecking, moderate library complexity	missing paired_with in controlled_by, experiment not submitted to GEO	severe bottlenecking, poor library complexity	
ENCFF599YET	fastq	reads	ENCSR961PPA	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ATF2-human	ENCAB605GOL	DNA					False	2016-10-26	ENCODE				2	1	100		paired-ended	2	ENCFF812RLF		3587899556	Michael Snyder, Stanford	34be5a5579254114510e401f602efe30		https://www.encodeproject.org/files/ENCFF599YET/@@download/ENCFF599YET.fastq.gz		HiSeq 4000	/files/ENCFF349FFX/	released	low read depth, mild to moderate bottlenecking, moderate library complexity	missing paired_with in controlled_by, experiment not submitted to GEO	severe bottlenecking, poor library complexity	
ENCFF592CBD	fastq	reads	ENCSR874AFU	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					IKZF1-human	ENCAB144WPX	DNA					False	2016-09-20	ENCODE				2	1	100		paired-ended	2	ENCFF970GQF		3655788210	Michael Snyder, Stanford	8caa6646b0be7e654fa637f17ad7f033	SRA:SRR5112199	https://www.encodeproject.org/files/ENCFF592CBD/@@download/ENCFF592CBD.fastq.gz		HiSeq 4000	/files/ENCFF349FFX/	released	mild to moderate bottlenecking	missing paired_with in controlled_by		
ENCFF970GQF	fastq	reads	ENCSR874AFU	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					IKZF1-human	ENCAB144WPX	DNA					False	2016-09-20	ENCODE				2	1	100		paired-ended	1	ENCFF592CBD		3357547323	Michael Snyder, Stanford	266674bafd5c81a6b7babbf0ea4108f4	SRA:SRR5112199	https://www.encodeproject.org/files/ENCFF970GQF/@@download/ENCFF970GQF.fastq.gz		HiSeq 4000	/files/ENCFF202OMW/	released	mild to moderate bottlenecking	missing paired_with in controlled_by		
ENCFF202EJB	fastq	reads	ENCSR874AFU	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					IKZF1-human	ENCAB144WPX	DNA					False	2016-09-20	ENCODE				1	1	100		paired-ended	1	ENCFF914KKF		3760025522	Michael Snyder, Stanford	8e5720ad6789f78be4ef17c3b8541a56	SRA:SRR5112200	https://www.encodeproject.org/files/ENCFF202EJB/@@download/ENCFF202EJB.fastq.gz		HiSeq 4000	/files/ENCFF829GAK/	released	mild to moderate bottlenecking	missing paired_with in controlled_by		
